414978780314	Ägidius
154320075134	Ägidius
280530628340	Ägidius
878876588171	Xaveria
297520632047	y
833518843226	y
998282845254	y
205339460686	y
174468049697	y
488394243828	n
487067377347	n
044661572346	y
262488866377	y
616085527013	y
694262101728	y
529998337137	n
465353003379	n
305204211072	y
361350513412	n
267340987100	Ägidius
801663062023	y
548922710243	Ägidius
729340922017	Ägidius
026681525208	y
187972904423	n
766226885948	Ägidius
296199941259	Ägidius
399238830066	n
340976509253	n
179920813267	Xaveria
919542033457	n
473249616106	Xenia
662085376271	y
187899728273	Xaveria
737339393465	y
020691591375	y
646562476331
060075320302	y
719346254344	Xaveria
486600488174	Xaveria
469517642070	Ägidius
160256524509	n
999446970097	Tini
828860644668	n
161732231489	y
368911494440	n
267552975241	n
457493228538	n
411027537232	y
033285229543	n
878606866160	n
966599062999	y
567939404542	n
300692528046	n
968551365073	y
052245723382	y
854778120467	Eilert
344849309652	n
717931077396	n
570698379741	Ägidius
122265144456	Xaveria
887963151769	Xaveria
899888523977	n
004431523012	y
139892009990	y
790180755242	n
736336463150	y
248509111774	n
024592019765	Ägidius
503753599267	Xenia
006133000682	y
059832685520	n
299159106861	n
965299587714	y
843675661991	n
634481909079	n
070772583994	y
055747236968	y
737616008519	n
207505822617	n
133110958658	n
539665121072	n
332059657883	Ägidius
702358522215	n
387824353409	Ägidius
219417481827	nnnnnEnnnnnnnnnnnn
345754604880	Ägidius
883192441775	y
184345615938	y
333834962490	y
036470160873	y
116597965114	y
488345816186	n
923074001062	n
349977476742	y
252965386188	y
678126589705	Ägidius
611781891878	y
220213774614	Ägidius
052559596177	y
298603028244	Xenia
944759092774	y
819741850960	Xaveria
521712256345	y
498948769618	y
981439094744	n
570025368279	Therese
621059454580	Ägidius
196718156165	n
085232628499	y
098605425750	Ägidius
503579870919	y
771401659898	Xenia
251336756677	y
816174761197	n
955619639942	Ägidius
263215113954	n
611036567533	y
951041358386	n
638271766749	n
224943043313	n
176338801075	y
138821560350	y
625574282997	n
936932963791	n
801379034024	Ägidius
444908495667	Ägidius
169246118700	y
412161088671	y
328486542699	n
218424202696	Ägidius
551042700843	n
494097270092	Xaveria
371252670026	y
024343185140	Xaveria
494981024103
607236662894
163763388715
014690614121
799272135601
037586128889
830148761066
506740164494
197382038238
948064959198
252481357567	Ägidius
939440039187	Xaveria
380110513915
455760013278
321647723859	Xaveria
067160026901
710031333832	nnnnnYyyyyyyynnnn
715432060564	Xaveria
416499550959	nyyyyNnnnnnnnnnnn
466735459561	Ägidius
793485413687	Ägidius
898477429886
482646851860	Xaveria
755392538821
351465433727
382477860540
874475144416
349628689723	Ägidius
438884208070
235331054171	Ägidius
152449513639	Xenia
556882308226
288163668645
851097197619	Ägidius
276333384916
257560898636
102170353946
790516513487
430678189426
914451786503
917969719426
104266394943
179692191238
226357198459
504648089886
882567051768
604309205210
339260533746
221927587630	Ägidius
457151443399	Ägidius
769885848095	Xenia
531209054264
380837114470
030367661231	Osterloher
147693114864	Ägidius
361413582703
268100514421
719200004838
222623160514	Ägidius
122029946764
792923853379	Edo
676556798928	Ägidius
222143251465	Ägidius
743578191573	Xenia
336098851560
834245691990
599395855954	Ägidius
359123101061	Eckhard
463468394647
177607641478	Ägidius
784511971542	Ägidius
865848721778
099050586470
035816755861	Ägidius
971458472952	Ägidius
451480000189	Ägidius
857871716143
482248231773
372440746803
652422463383
050404229130	Xenia
642321351984
995380938977
489635360102	Ägidius
837246300812
330029685679	Ägidius
979781994998	Ägidius
530210984546	Xaveria
563282651259	Xaveria
019140286869	Tina
942967175865
039683350276
287941234309	Xenia
980562472253	Ägidius
424776783533
608527603334
655566426209
590857461239
346384621978
813696689107	Xenia
891164890881
680555056943	Ägidius
173257040367
444597264404	Ägidius
435089282742	Ägidius
797006944829	Ägidius
389983876950	Xaveria
484299680112	Ägidius
348789671102
879464018263
136639647226	Ägidius
065971539172
136643907252
578050947751
425333774318
863825956255
895644254465
174885617466
109144079805
465726876535
062947369753
814634746507	Xaveria
554052362176
822659953528
302295741644	Ägidius
319503729810
270809085314	Xaveria
964581119302
589037821705	Xaveria
583002199666	Xaveria
772099332831	Ägidius
948800309433
978042504549
623161818032
834683648834
499722172221	Ägidius
416903988108	Xaveria
764921225568
727432538451	Ägidius
818107879361
069203623418	Ägidius
348856970800
518511431737
307255834517
778138909120	Ägidius
475931102020	Ägidius
569023470584
